90391
90933
91494
98017
109039
122771
123932
131616
133783
132912
138487
137509
140335
143855
144573
145179
148660
149711
158482
174784
180264
182967
187606
190858
192702
180457
163530
154061
148039
142296
135435
135668
137192
142359
148734
143388
128990
125706
123143
121537
131058
140638
144921
146182
146224
146674
148762
148496
144962
140108
143345
147057
140439
111582
114833
109720
95128
